,Speciality,Code,Title,Anes,Asst,Fee
5392,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E126,Laser retinopexy for Retinopathy of Prematurity both eyes,6,,"$1,245.00"
5393,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E125,Laser retinopexy for Retinopathy of Prematurity one eye,6,,$750.00
5394,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,R155,"Myocutaneous, myogenous or fascia-cutaneous flaps - Latissimus dorsi or unilateral rectus abdominus",6,6,$734.95
5395,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E154,"Photocoagulation (xenon, argon laser, etc.) - one eye",6,,$182.75
5396,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E151,"Re-attachment of retina and choroid by diathermy, photocoagulation or cryopexy as an initial procedure",6,6,$282.65
5397,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E161,Removal of scleral implant,6,,$250.00
5398,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E152,"Scleral resection or buckling procedure - with or without diathermy, photocoagulation or cryopexy, primary or subsequent procedure",7,6,$700.00
5399,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E153,"Secondary operation following unsuccessful operation or fresh detachment in the same eye by a different surgeon with or without diathermy, photocoagulation or cryopexy",7,6,$840.00
5400,ocular-and-aural-surgical-procedures/vitreous,E147,Anterior vitrectomy - Intravitreal injection of medication for the treatment of wet macular degeneration,5,,5
5401,ocular-and-aural-surgical-procedures/vitreous,E142,Anterior vitrectomy - Preretinal membrane peeling or segmentation to include posterior vitrectomy and coagulation,6,6,$830.00
5402,ocular-and-aural-surgical-procedures/vitreous,E148,Anterior vitrectomy - Vitrectomy by infusion suction cutter technique,7,6,$720.00
5403,ocular-and-aural-surgical-procedures/vitreous,E149,"Anterior vitrectomy - Vitreous injection or aspiration, posterior with needle for culture and/or injection of medication, other than for macular degeneration",5,,$90.00
5404,ocular-and-aural-surgical-procedures/vitreous,G571,Professional component,0,,$96.20
5405,ocular-and-aural-surgical-procedures/vitreous,G570,Technical component,0,,$118.95
5406,ocular-and-aural-surgical-procedures/vitreous,G593,COVID-19 vaccine,0,,$13.00
5407,positron-emission-tomography-pet/all-codes,J707,Cardiac PET using fluorodeoxyglucose (FDG) - cardiac PET,,,
5408,positron-emission-tomography-pet/all-codes,J703,Colorectal cancer,,,$255.20
5409,positron-emission-tomography-pet/all-codes,J710,Esophageal carcinoma,,,$255.20
5410,positron-emission-tomography-pet/all-codes,J702,Germ cell tumour,,,$255.20
5411,positron-emission-tomography-pet/all-codes,J709,Limited disease small cell lung cancer,,,$255.20
5412,positron-emission-tomography-pet/all-codes,J712,Liver metastasis from colorectal cancer,,,$255.20
5413,positron-emission-tomography-pet/all-codes,J705,Lymphoma for the assessment of response to treatment,,,$255.20
5414,positron-emission-tomography-pet/all-codes,J704,Lymphoma for the evaluation of a residual mass(es),,,$255.20
5415,positron-emission-tomography-pet/all-codes,J711,Metastatic squamous cell carcinoma evaluation of neck nodes,,,$255.20
5416,positron-emission-tomography-pet/all-codes,J706,Non-small cell lung cancer,,,$255.20
5417,positron-emission-tomography-pet/all-codes,J700,Solitary pulmonary nodule,,,$255.20
5418,positron-emission-tomography-pet/all-codes,J713,Staging of nasopharyngeal carcinoma,,,$255.20
5419,positron-emission-tomography-pet/all-codes,J701,Thyroid cancer,,,$255.20
5420,positron-emission-tomography-pet/all-codes,G571,Professional component,,,$96.20
5421,positron-emission-tomography-pet/all-codes,G570,Technical component,,,$118.95
5422,positron-emission-tomography-pet/all-codes,G593,COVID-19 vaccine,,,$13.00
5423,preamble/special-visit-premiums-other-non-professional-setting-not-listed,G571,Professional component,,,
5424,preamble/special-visit-premiums-other-non-professional-setting-not-listed,G570,Technical component,,,$118.95
5425,preamble/special-visit-premiums-other-non-professional-setting-not-listed,G593,COVID-19 vaccine,,,$13.00
5426,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q994,Evenings (17:00 - 24:00) Monday thorugh Friday,,,$60.00
5427,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q998,Nights (00:00 - 07:00),,,$75.00
5428,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q996,"Sat., Sun and Holdidays (07:00 - 24:00)",,,$100.00
5429,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q990,Weekdays Daytime (07:00 - 17:00),,,$20.00
5430,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q991,Weekdays Daytime (07:00 - 17:00) with Sacrifice of Office Hours,,,$9.50
5431,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q992,Weekdays Daytime (07:00 - 17:00) with Sacrifice of Office Hours,,,$40.00
5432,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q993,#N/A,,,$14.30
5433,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q962,Evenings (17:00 - 24:00) Monday thorugh Friday,,,$36.40
5434,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q964,Nights (00:00 - 07:00),,,$36.40
5435,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q963,"Sat., Sun and Holdidays (07:00 - 24:00)",,,$36.40
5436,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q960,Weekdays Daytime (07:00 - 17:00),,,$36.40
5437,preamble/special-visit-premiums-other-non-professional-setting-not-listed,Q961,Weekdays Daytime (07:00 - 17:00),,,$36.40
5438,premium/all,E424,- assessment of paediatric patient with amblyopia - add,0,,0
5439,premium/all,E519,- each additional polyp (10 mm - 19 mm) - add,0,,$77.50
5440,premium/all,E518,- each additional polyp (20 mm - 29 mm) - add,0,,$77.50
5441,premium/all,E520,- each additional polyp (6 mm - 9 mm) - add,0,,$77.50
5442,premium/all,E827,- repair of defect (> 10 cm) with component separation - add,0,,$600.00
5443,premium/all,E829,- repair of defect (5-10 cm) with component separation - add,0,,$300.00
5444,premium/all,E877,- repeat strabismus procedure(s) - add 30%,0,,
5445,premium/all,E175,- therapeutic paracentsis done in conjuction - add,0,,$20.00
5446,premium/all,E521,- when done in conjuction with another procedure - add,0,,$200.00
5447,premium/all,M112,"- when performed thorascopically, by video-assisted thoracic surgery (VATS), by robotic-assisted surgery, or by uniportal approach - add 35%",0,,
5448,premium/all,E494,"- 1 or more compartments, must include substantial debridement of pathologic articular cartilage and includes when rendered synovectomy, meniscal trimming and/or chondroplasty - add",0,,$299.00
5449,premium/all,E379,- 2D stereotactic spinal procedure - add,0,,$510.00
5450,premium/all,E378,- 3D stereotactic spinal procedure - add,0,,$510.00
5451,premium/all,K187,- acute post-discharge community psychiatric care - add 15%,0,,
5452,premium/all,E837,"- additional biopsy(s) performed by EBUS, to a maximum of 3 - add",0,,$50.75
5453,premium/all,G549,- additional implantation site(s) (maximum 1 per patient),0,,$157.85
5454,premium/all,E640,- after chest wall resection where a significant defect (minimum 5 cm in diameter) remains requiring repair with synthetic material - add,0,,$179.55
5455,premium/all,E894,- aneurysm greater than 2.5 cm - add,0,,$229.55
5456,premium/all,E622,- any bronchoscopic procedure for patients under 3 years of age - add,0,,$79.40
5457,premium/all,J809,- application of SPECT (maximum 2 per examination) - add,0,,$23.65
5458,premium/all,J866,"- application of SPECT), maximum 1 per exam - add",0,,$23.65
5459,premium/all,E925,"- basic fee for a repeat peripheral nerve procedure, (e.g. repair, transposition, graft or tumour excision) when repair delayed for more than 4 weeks - add 30%",0,,
5460,premium/all,E906,"- basic fee for neurolysis, tumour excision, nerve suture or graft when using operating microscope - add 40%",0,,
5461,premium/all,E802,"- biopsy or fine needle aspiration, to a maximum of 3, per lesion - add",0,,$50.75
5462,premium/all,E532,"- both tibial plateaus, same knee - add 50%",0,,
5463,premium/all,J708,- cardiac PET with quantitative analysis - add 0%,0,,
5464,premium/all,E544,- Cast-bracing w/ closed reduction to closed reduction fee - add 40%,0,,
5465,premium/all,E078,- chronic disease assessment premium (see General Preamble GP116) - add 50%,0,,
5466,premium/all,G329,"- each additional bursa or complex joint, to a maximum of 2",0,,$20.25
5467,premium/all,G371,"- each additional bursa, joint, ganglion or tendon sheath, to a maximum of 5",0,,$19.90
5468,premium/all,E541,- each additional expander (to a maximum of 3),0,,$11.55
5469,premium/all,G876,- each additional injection to a maximum of 11 - add,0,,$10.00
5470,premium/all,"Show info for code E719










Code no longer active

																												E719",- each additional polyp (maximum of 4) - add,0,,$24.75
5471,premium/all,E720,- each additional polyp greater than or equal to 3mm (maximum of 2) - add,0,,$77.50
5472,premium/all,E799,"- each additional polyp, by snare polypectomy (> 1 cm) (to a maximum of 2) - add",0,,$25.25
5473,premium/all,G265,- each additional unilateral block following G264 per spinal level per day when G264 is payable in full (maximum 3 per day to a maximum of 48 additional blocks per calendar year),0,,$17.10
5474,premium/all,G292,- each additional unilateral block following G291 per spinal level per day when G291 is payable in full (maximum 3 per day),0,,$10.00
5475,premium/all,E608,- each additional wedge resection of lung (to a maximum of 3) - add,0,,$84.15
5476,premium/all,E630,"- endoscopic placement of stent in colon, - add",0,,$137.05
5477,premium/all,E386,- extradural decompression - spinal cord or cauda equina - tumour or infection - add 42%,0,,
5478,premium/all,E983,- following previous glaucoma filtering procedure - add 25%,0,,
5479,premium/all,G123,- for each additional one (to a maximum of 4) - add,0,,$17.10
5480,premium/all,E601,- for each additional rib (more than 3) to a maximum of 3 additional - add,0,,$57.50
5481,premium/all,E605,- for each additional rib (more than 3) to a maximum of 3 additional - add,0,,$55.60
5482,premium/all,G385,- for each additional site (to a maximum of 2) - add,0,,$4.55
5483,premium/all,E373,- for repeat decompression - add 30%,0,,
5484,premium/all,E375,- for repeat fusion - add 30%,0,,
5485,premium/all,E374,- foramen magnum decompression < 3cm as part of cervical decompression - add,0,,$357.00
5486,premium/all,E892,"- harvesting of pedicled vascular flap(s) greater than 3cm in size for use in complex endoscopic closure, repair and/or reconstruction of surgical defect(s) - add",0,,$500.00
5487,premium/all,K188,- high risk community psychiatric care - add 15%,0,,
5488,premium/all,G556,- ICU/ NICU admission assessment is an initial visit rendered during night time (00:0007: 00) - add,0,,$136.40
5489,premium/all,E540,- if excision is performed in hospital for tumour free margin with frozen section - add 25%,0,,
5490,premium/all,E977,"- if excision is performed in hospital for tumour free margin with frozen section, to excision or repair fees - add 25%",0,,
5491,premium/all,E530,"- if inhalation general anaesthesia (other than 50% N2O/O2 mixture) is used, when suture of laceration is sole procedure - add",0,,
5492,premium/all,E911,- implantation of neuroma into bone or muscle - add 40%,0,,
5493,premium/all,E515,- Incision of abscess or hematoma when performed as sole procedure under general anaesthetic in an operating room but not in an emergency department or emergency department equivalent - add 100%,0,,
5494,premium/all,E919,- intracranial duroplasty (greater than 2 cm diameter) to any intracranial procedure - add,0,,$254.45
5495,premium/all,E451,"- J315 plus 12 lead e.c.g. done at rest, used for monitoring - add",0,,$25.05
5496,premium/all,E793,- laparoscopic or laparoscopic assisted - add 25%,0,,
5497,premium/all,E902,- lesion greater than 2 cm diameter - add,0,,$454.15
5498,premium/all,E898,- lesion greater than 2.5 cm - add,0,,$283.80
5499,premium/all,"Show info for code E871










Code no longer active

																												E871",- lumbar puncture using image guidance following a failed blind attempt - add 25%,0,,
5500,premium/all,E489,"- microfracture and/or abrasion arthroplasty, for osteoarthritic cartilage deficiency (includes removal of loose body(ies) - add",0,,$250.00
5501,premium/all,E785,- multiple screening biopsies (> 34 sites) for malignant changes in ulcerative colitis - add,0,,$54.25
5502,premium/all,E895,- of cerebral arteriovenous malformation greater than 4 cm - add,0,,$373.80
5503,premium/all,E481,- osteochondroplasty (extensive bone and arthrofibrotic tissue removal requiring a minimum of 2 hours to resect) - add,0,,$500.00
5504,premium/all,E490,- osteochondroplasty (extensive bone and arthrofibrotic tissue removal requiring a minimum of 2 hours to resect) - add,0,,$500.00
5505,premium/all,E826,- percutaneous pinning - add 75%,0,,
5506,premium/all,E569,"- percutaneous pinning, to closed reduction fee - add 50%",0,,
5507,premium/all,E060,- post renal transplant assessment premium - add 25%,0,,
5508,premium/all,E607,"- re-operation more than 30 days subsequent to previous excision, to appropriate excision fee - add",0,,$152.30
5509,premium/all,E623,- repeat operation after 30 days - add,0,,$415.15
5510,premium/all,E726,- repeat recurrent inguinal hernia (more than 2 repairs) - add,0,,$226.00
5511,premium/all,E564,- revision of arthroplasty - add 35%,0,,
5512,premium/all,E058,- revision/repair following previous glenohumeral joint surgery - add 30%,0,,
5513,premium/all,E059,- revision/repair following previous reconstruction of knee ligaments - add 30%,0,,
5514,premium/all,E057,- revision/repair following previous rotator cuff surgery - add 30%,0,,
5515,premium/all,E555,- rigid external fixation for closed reduct to closed reduction fee - add 50%,0,,
5516,premium/all,J022,"- selective catheterization - add to catheter insertion fee (per vessel, to maximum of 4) - add",0,,$60.15
5517,premium/all,E411,- sole delivery (max 25/yr/physician) - add 100%,0,,
5518,premium/all,E483,- synovectomy for inflammatory arthritis requiring a minimum of 90 minutes to resect - add,0,,$326.55
5519,premium/all,E685,"- total excision of very large sessile polyp (> 3 cm) through colonoscope, and may include fulguration, each - add",0,,$227.65
5520,premium/all,E831,"- use of skin grafts, or revision surgery (with or without skin grafts) - add 30%",0,,
5521,premium/all,E445,- when alcohol or other sclerosing solutions are used - add 50%,0,,
5522,premium/all,E958,"- when alcohol or other sclerosing solutions are used, the appropriate nerve block fees as listed above - add 50%",0,,
5523,premium/all,X486,- when cardiac gating is preformed - add 30%,0,,
5524,premium/all,E792,- when performed laparoscopically - add 25%,0,,
5525,premium/all,E862,- when performed laparoscopically - add 25%,0,,
5526,premium/all,E863,- when performed laparoscopically - add 25%,0,,
5527,premium/all,E683,- when performed thorascopically or by video-assisted thoracic surgery (VATS) - add 28%,0,,
5528,premium/all,E845,- when performed using a 3D CT/MRI image guided system - add,0,,$140.00
5529,premium/all,E982,"- when service is rendered to newborn, infant or child (ages 0 to 15 inclusive) - add 30%",0,,
5530,premium/all,J819,"- where each SPECT image represents a different organ or body area, maximum 3 images per examination - add",0,,$24.65
5531,premium/all,E857,- with D&C - add,0,,$78.45
5532,premium/all,E681,- with insertion of each additional endobiliary prosthesis and/or pancreatic stent (maximum 3) - add,0,,$43.60
